INN;OGRN
4401138652;1124401009138
2308055020;1022301206180
7423013860;1027401357092
1101071747;1091101002299
2635803195;1112651004168
7115500115;1087154010217
4805000265;1024800769993
2901112320;1032900009560
6112914437;1106179000058
7017226496;1087017029164
6154080504;1026102575146
3243000030;1033242003300
3662216712;1153668057014
0268057000;1110268002547
6670072643;1046603568131
1655159844;1081690038528
5906047110;1025901375026
7413008357;1027400830610
0268040328;1060268013948
4243006234;1084243000060
4501098315;1024500515885
6671402830;1126671015580
2356009169;1022304971875
7704831798;1137746275875
7420001850;1027401142900
6150022935;1026102219318
3525278178;1123525005977
2536231564;1102536007727
5405215998;1025401927473
2329017499;1022303589824
7725805710;1137746940869
6658351182;1096658015057
5405424110;1105476083987
5013046435;1035002608937
7118000495;1027101506740
7719794796;1117746901964
1019004402;1121032000693
8622017967;1098622000454
1215131510;1081215003957
3915452061;1063915017341
5001054865;1065001000140
6950171566;1136952015353
7811478640;1109847012220
7717679967;1107746631300
4501108690;1044500010004
2724187364;1142724002200
7708377825;1207700137138
5020056459;1085020004365
7729545044;1067746473233
7224042828;1107232011820
7627035365;1107627000964
2224151634;1122224001107
1655159851;1081690038572
3731001076;1023701513110
7839326239;1057813225623
6143016000;1026101928390
5501105074;1075501002389
2320221524;1142366006860
0274061492;1030203901694
3509010328;1113529000100
4524000510;1024501983659
5405330415;1065405135487
6321361641;1146320018701
7204083463;1047200589105
6671146351;1046603987385
6454110291;1116454000266
2309122914;1102309002620
7133027484;1157154001553
2317065586;1122367006410
7744001218;1027739378600
6350012765;1086350000637
2610800259;1112651028357
5402558411;1135476001495
7802149270;1037804024609
6671060150;1169658123975
5262271487;1115262021203
6166046201;1026104028554
4027016284;1024001180015
7705651300;1057746436428
4826002418;1024840844643
7709461981;1157746588911
7450014937;1027402813690
5009083018;1125009001853
3123101325;1033107036401
5106000095;1125108000390
0202006069;1040202229517
5512200040;1105543028260
6632027946;1086632000553
4501105308;1034500026472
3315006259;1023301954037
7734005245;1027739004325
2902076202;1132932001388
7707257726;1037739303788
6321125330;1036301100901
4205174213;1094205003936
3811147578;1113850013848
7713593684;5067746107468
5102046719;1145102000306
6662027245;1026605414483
6135006576;1036135000626
5904067590;1025900918328
7429013017;1037401562967
4017004755;1024000807423
6004000193;1026001742689
4220022871;1024201756710
4321000070;1024300954413
2272005513;1082203000450
5190050581;1155190008973
1831153600;1121831002810
2451000046;1022402057743
5034027659;1065034030797
7417010967;1037401063545
2808111587;1112808000447
7721569741;1067759044792
7714316500;1037714047986
0274113334;1060274036074
2452024096;1022401406554
7722626350;1077761350600
6913016347;1156913000012
6671234424;1076671024781
1001155104;1041000023415
6325041480;1066325020112
7701962143;1127746500056
7703660123;1087746355620
5078013131;1035011900153
7709537704;1047796221010
3907212274;1103926012960
5911044298;1055904505271
2130113048;1122130015754
8602198345;1128602027597
7743879747;1137746147550
3905050204;1033901803561
2630022938;1022601454655
2801144047;1092801007221
3123053907;1023101638856
3311016552;1073339002296
6451130451;1026402485559
3437013704;1093456001253
1660063626;1031630205310
2450013405;1022401360442
7714563837;1047796580480
2284006663;1052201561170
1103013476;1151101006242
5204001019;1065222014197
7806107418;1027804192591
1649007360;1021601975009
7736214614;1027700085885
5320059725;1135321002717
4710003839;1024701560070
5031085839;1095031002241
3435309880;1143435000664
0317741618;1140327004652
4312040768;1094312001299
3917511876;1113926025663
1835059278;1041803704656
6652016445;1036602424935
5034020318;1055007100610
7709931813;1137746548202
2130164370;1152130015916
1644066323;1121644002556
5405490585;1145476016696
6142020660;1066142015048
3016023425;1023000821029
6443018671;1066443010611
6166065388;1086166001470
4629052258;1034637013146
4705052118;1104705003919
6603001439;1026600632002
6832034394;1026801226418
2804017512;1152801011824
3123227504;1113123002882
5406685611;1115476119516
5260003683;1025203034086
2250073615;1052200634056
4214019197;1034214000864
5609076904;1105658012481
1655295646;1141690044836
3913009866;1053909029910
2630041377;1082649000752
5835102611;1135835002885
4211018050;1054211028717
2302034271;1022300633266
4704078628;1084704004109
2724066112;1022701287850
6732013898;1126700000558
5902121732;1025900507423
4205218816;1114205006937
7724295584;1057724045444
7536054480;1047550004677
7743808506;1117746108710
5921026690;1105921000173
0707013357;1040700051710
3801105145;1093801005100
2424006810;1102404000335
7604134754;1087604010746
2119005465;1042136000940
2204080696;1162225082623
6164312955;1136164004778
7805337338;1157847388511
7814141363;1037832032226
0917017809;1100917002340
5835018952;1025801440455
7612032107;1037602005715
